Vegetation_category,Substrate_category,Level,Species,Phyla,Order,Family,Genus,Multispecies,Aggregation_required,Site,Site_ID_within_study,Latitude_decimal_degrees,Longitude_decimal_degrees,Originalcoordinates,Depth_min_m,Depth_max_m,Start_year,End_year,Ann_sampling_freq,Seasons,Data_mining_method,Description,Reference,Prod_method_group,Prod_method_general,Standing biomass_kg_DW_m2,Avg_NPP,sted_NPP,NPP_units,FW_DW_Conversion_factor,DW_Carbon_Conversion_factor,Avg_NPP_kg_C_m2_y,stdev_NPP_kg_C_m2_y,Person_entering_data
Rhodolith beds & Coralline algae,Rhodolith beds,Subtidal,Lithothamnion corallioides,Red,Corallinales,Lithothamniaceae,Lithothamnion,NO,NO,"Bay of Brest, France",1,48.31666667,-4.383333333,YES,10,10,2004,2005,2,"Summer, Winter",Text,120 gWW incubated in1.5 L bottles incubated for 6-4 hrs during sunny days. 4 bottles per series  incubated in 4series in Summer and 6 series in winter at different depths. PQ was 1.17 (estimated in situ). area values were obtained using 2-13 kg biomass values across depth in the literature. however it is not indicated which values correspond to each depth. Values are midrange of range provided,Martin et al. 2006,PR-in situ,PR,,-8.5,NA,mol C m-2 yr-1,NA,NA,-0.102,NA,AP
Rhodolith beds & Coralline algae,Rhodolith beds,Subtidal,Lithothamnion corallioides,Red,Corallinales,Lithothamniaceae,Lithothamnion,NO,NO,"Bay of Brest, France",1,48.31666667,-4.383333333,YES,1,1,2004,2005,2,"Summer, Winter",Text,120 gWW incubated in1.5 L bottles incubated for 6-4 hrs during sunny days. 4 bottles per series  incubated in 4series in Summer and 6 series in winter at different depths. PQ was 1.17 (estimated in situ). area values were obtained using 2-13 kg biomass values across depth in the literature. however it is not indicated which values correspond to each depth. Values are midrange of range provided,Martin et al. 2006,PR-in situ,PR,,19,NA,mol C m-2 yr-1,NA,NA,0.228,NA,AP
Rhodolith beds & Coralline algae,Rhodolith beds,Subtidal,Lithothamnion corallioides,Red,Corallinales,Lithothamniaceae,Lithothamnion,NO,NO,"Bay of Brest, France",1,48.31666667,-4.383333333,YES,5,5,2004,2005,2,"Summer, Winter",Text,120 gWW incubated in1.5 L bottles incubated for 6-4 hrs during sunny days. 4 bottles per series  incubated in 4series in Summer and 6 series in winter at different depths. PQ was 1.17 (estimated in situ). area values were obtained using 2-13 kg biomass values across depth in the literature. however it is not indicated which values correspond to each depth. Values are midrange of range provided,Martin et al. 2006,PR-in situ,PR,,3.5,NA,mol C m-2 yr-1,NA,NA,0.36,NA,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"Isla Gaviota, Baja California",6,24.289888,-110.34179,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,15.38461538,,g FW m-2 yr-1,0.122,0.235,0.000441077,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"Ensenada Grande, Baja California",4,24.535768,-110.409939,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,67.78846154,,g FW m-2 yr-1,0.122,0.235,0.001943495,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"San Gabriel, Baja California",9,24.403899,-110.358441,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,72.59615385,,g FW m-2 yr-1,0.122,0.235,0.002081332,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"Calerita, Baja California",1,24.351207,-110.309003,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,90.86538462,,g FW m-2 yr-1,0.122,0.235,0.002605111,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"El Comitan, Baja California",2,24.167473,-110.405476,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,106.25,,g FW m-2 yr-1,0.122,0.235,0.003046188,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"Gallo-Gallina, Baja California",5,24.458289,-110.39552,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,106.25,,g FW m-2 yr-1,0.122,0.235,0.003046188,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"San Juan de la Costa, Baja California",10,24.463445,-110.684941,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,174.5192308,,g FW m-2 yr-1,0.122,0.235,0.005003466,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"Tarabillas, Baja California",11,24.692611,-110.694554,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,221.6346154,,g FW m-2 yr-1,0.122,0.235,0.006354264,,AP
Red algal beds & algal turfs,Coral Reef,Subtidal,Macroalgae,Multiple,Mixed,Mixed,Macroalgae,YES,NO,"Kahekili Beach Park, Maui, Hawaii",1,20.936614,-156.693242,YES,2,8,2008,2008,1,NA,Graph digitizer,"Productivity estimatead based on individual growth rates for different species, multiplied by their standing stock and cover. Growth rates were determined by caging algae 4-7 days. Acanthophora spicifera
(red, non-native blooming species; n = 9), Ulva lactuca (green, native blooming species; n = 10), Amansia glomerata (red, native species; n = 10), and Tricleocarpa fragilis (red, native species; n = 10). Turf rates were determined by clearing and caging for 7–60 d (n = 22)",Kelly et. Al 2017,BA-periodic harvest,BA,,0.086956522,,g DW m-2 day-1,NA,0.3,0.009521739,,AP
Red algal beds & algal turfs,Coral Reef,Subtidal,Macroalgae,Multiple,Mixed,Mixed,Macroalgae,YES,NO,"Kahekili Beach Park, Maui, Hawaii",1,20.936614,-156.693242,YES,2,8,2010,2010,1,NA,Graph digitizer,"Productivity estimatead based on individual growth rates for different species, multiplied by their standing stock and cover. Growth rates were determined by caging algae 4-7 days. Acanthophora spicifera
(red, non-native blooming species; n = 9), Ulva lactuca (green, native blooming species; n = 10), Amansia glomerata (red, native species; n = 10), and Tricleocarpa fragilis (red, native species; n = 10). Turf rates were determined by clearing and caging for 7–60 d (n = 22)",Kelly et. Al 2017,BA-periodic harvest,BA,,0.086956522,,g DW m-2 day-1,NA,0.3,0.009521739,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"El Malecon, Baja California",3,24.121106,-110.369084,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,362.9807692,,g FW m-2 yr-1,0.122,0.235,0.010406659,,AP
Red algal beds & algal turfs,Coral Reef,Subtidal,Macroalgae,Multiple,Mixed,Mixed,Macroalgae,YES,NO,"Kahekili Beach Park, Maui, Hawaii",1,20.936614,-156.693242,YES,2,8,2011,2011,1,NA,Graph digitizer,"Productivity estimatead based on individual growth rates for different species, multiplied by their standing stock and cover. Growth rates were determined by caging algae 4-7 days. Acanthophora spicifera
(red, non-native blooming species; n = 9), Ulva lactuca (green, native blooming species; n = 10), Amansia glomerata (red, native species; n = 10), and Tricleocarpa fragilis (red, native species; n = 10). Turf rates were determined by clearing and caging for 7–60 d (n = 22)",Kelly et. Al 2017,BA-periodic harvest,BA,,0.157608696,,g DW m-2 day-1,NA,0.3,0.017258152,,AP
Marine forest,Coral Reef,NA,Macroalgae,Multiple,Mixed,Mixed,"Sargassum, Spyridia, etc",YES,NO,"Punta Leon, Baja California",8,24.238244,-110.572331,YES,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,615.3846154,,g FW m-2 yr-1,0.122,0.235,0.017643077,,AP
Red algal beds & algal turfs,Coral Reef,Subtidal,Macroalgae,Multiple,Mixed,Mixed,Macroalgae,YES,NO,"Kahekili Beach Park, Maui, Hawaii",1,20.936614,-156.693242,YES,2,8,2009,2009,1,NA,Graph digitizer,"Productivity estimatead based on individual growth rates for different species, multiplied by their standing stock and cover. Growth rates were determined by caging algae 4-7 days. Acanthophora spicifera
(red, non-native blooming species; n = 9), Ulva lactuca (green, native blooming species; n = 10), Amansia glomerata (red, native species; n = 10), and Tricleocarpa fragilis (red, native species; n = 10). Turf rates were determined by clearing and caging for 7–60 d (n = 22)",Kelly et. Al 2017,BA-periodic harvest,BA,,0.173913043,,g DW m-2 day-1,NA,0.3,0.019043478,,AP
Red algal beds & algal turfs,Coral Reef,Subtidal,Macroalgae,Multiple,Mixed,Mixed,Macroalgae,YES,NO,"Kahekili Beach Park, Maui, Hawaii",1,20.936614,-156.693242,YES,2,8,2012,2012,1,NA,Graph digitizer,"Productivity estimatead based on individual growth rates for different species, multiplied by their standing stock and cover. Growth rates were determined by caging algae 4-7 days. Acanthophora spicifera
(red, non-native blooming species; n = 9), Ulva lactuca (green, native blooming species; n = 10), Amansia glomerata (red, native species; n = 10), and Tricleocarpa fragilis (red, native species; n = 10). Turf rates were determined by clearing and caging for 7–60 d (n = 22)",Kelly et. Al 2017,BA-periodic harvest,BA,,0.184782609,,g DW m-2 day-1,NA,0.3,0.020233696,,AP
Red algal beds & algal turfs,Coral Reef,Subtidal,Macroalgae,Multiple,Mixed,Mixed,Macroalgae,YES,NO,"Kahekili Beach Park, Maui, Hawaii",1,20.936614,-156.693242,YES,2,8,2013,2013,1,NA,Graph digitizer,"Productivity estimatead based on individual growth rates for different species, multiplied by their standing stock and cover. Growth rates were determined by caging algae 4-7 days. Acanthophora spicifera
(red, non-native blooming species; n = 9), Ulva lactuca (green, native blooming species; n = 10), Amansia glomerata (red, native species; n = 10), and Tricleocarpa fragilis (red, native species; n = 10). Turf rates were determined by clearing and caging for 7–60 d (n = 22)",Kelly et. Al 2017,BA-periodic harvest,BA,,0.22826087,,g DW m-2 day-1,NA,0.3,0.024994565,,AP
Red algal beds & algal turfs,Coral Reef,Subtidal,Macroalgae,Multiple,Mixed,Mixed,Macroalgae,YES,NO,"Kahekili Beach Park, Maui, Hawaii",1,20.936614,-156.693242,YES,2,8,2014,2014,1,NA,Graph digitizer,"Productivity estimatead based on individual growth rates for different species, multiplied by their standing stock and cover. Growth rates were determined by caging algae 4-7 days. Acanthophora spicifera
(red, non-native blooming species; n = 9), Ulva lactuca (green, native blooming species; n = 10), Amansia glomerata (red, native species; n = 10), and Tricleocarpa fragilis (red, native species; n = 10). Turf rates were determined by clearing and caging for 7–60 d (n = 22)",Kelly et. Al 2017,BA-periodic harvest,BA,,0.260869565,,g DW m-2 day-1,NA,0.3,0.028565217,,AP
Marine forest,Rocky Reef,Subtidal,Macrocystis pyrifera,Brown,Laminariales,Laminariaceae,Macrocystis,NO,NO,"Marion Island, Prince Edward Islands",1,-46.912634,37.913107,NO,NA,NA,1989,1989,2,"Autumn, Winter",Text,"Fronds were tagged and then relocated. The length grown was related to biomass increase due to relationships. Daily production for april and august are 7.7 and 11.5 g C m2 day, the authors average them and multiply by 365 providing an annual estimate of 3.5 kg C",Attwood 1991,BA-tagging,BA,,3.504,0.98,kg C m-2 yr-1,NA,NA,3.504,0.98,AP
Marine forest,Rocky Reef,Subtidal,Macrocystis pyrifera,Brown,Laminariales,Laminariaceae,Macrocystis,NO,NO,"Arroyo Quemado Reef, California",3,34.460795,-120.057848,YES,4,15,2011,2012,12,all,Raw data,"Model based on foliar standing crop changes. NPP = growth based on the observed change in standing crop - biomass lost (as whole plants, fronds, fronds due to propeller damage, senescing blade material and DOM)",Rassweiler et al 2018,BA-periodic harvest,BA,,0.006031169,0,kg C m-2 yr-1,NA,NA,0.006031169,0,AP
Marine forest,Rocky Reef,Subtidal,Macrocystis pyrifera,Brown,Laminariales,Laminariaceae,Macrocystis,NO,NO,"Arroyo Burro Reef, California",2,34.400097,-119.739456,YES,4,15,2017,2018,12,all,Raw data,"Model based on foliar standing crop changes. NPP = growth based on the observed change in standing crop - biomass lost (as whole plants, fronds, fronds due to propeller damage, senescing blade material and DOM)",Rassweiler et al 2018,BA-periodic harvest,BA,,0.015740625,0.005562269,kg C m-2 yr-1,NA,NA,0.015740625,0.005562269,AP
Marine forest,Rocky Reef,Subtidal,Macrocystis pyrifera,Brown,Laminariales,Laminariaceae,Macrocystis,NO,NO,"Arroyo Burro Reef, California",2,34.400097,-119.739456,YES,4,15,2010,2011,12,all,Raw data,"Model based on foliar standing crop changes. NPP = growth based on the observed change in standing crop - biomass lost (as whole plants, fronds, fronds due to propeller damage, senescing blade material and DOM)",Rassweiler et al 2018,BA-periodic harvest,BA,,0.029825336,0.006143016,kg C m-2 yr-1,NA,NA,0.029825336,0.006143016,AP
